field,original_text,word_count,unique_words,categorical_diversity,quantum_circuit_qubits,semantic_interference,emotional_intensity,analysis_version,collapse_mode,collapse_shots,noise_level,von_neumann_entropy_pre,superposition_strength_pre,quantum_coherence_pre,frame_competition_pre,multiple_reality_strength_pre,von_neumann_entropy_post,superposition_strength_post,quantum_coherence_post,frame_competition_post,multiple_reality_strength_post,frame_competition_delta,collapse_unique_outcomes,record_id,data_source
影片對話,"主持人：今天我們來談一談昨晚內湖科學園區發生的駭人聽聞砍人案，造成蔡姓女子不幸喪命。這起案件牽涉到家庭、外遇以及司法體制的多重議題，來賓們有什麼看法？

名嘴A：這起案件再次凸顯保護令的無效性，甚至可...",332,201,27,4,0.014260353212061132,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.704278105962464,3.9678511904105664,3.7388458251953125,0.9347114562988281,0.9919627976026417,1.698208995562272,0.00803720239158745,16,128,AI_Generated
影片描述,台北內湖科學園區發生一起命案。48歲蔡姓女子與52歲宿姓男子相約談判，卻因衝突升級，宿嫌情緒失控，持刀猛刺蔡女多處，致其傷重不治。警方迅速到場制伏嫌犯，隨後將其依殺人罪移送檢方。 據警方調查，蔡女為已...,168,125,19,4,0.01267657142857143,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7038029714274172,3.9626990115527287,3.7368621826171875,0.9342155456542969,0.9906747528881822,1.696682795053083,0.009325247106046985,16,128,AI_Generated
新聞標題,韓星鄭雨盛爆私生子醜聞，感情糾紛曝光:Korean Star Jung Woo-sung's Secret Child Revealed,21,21,6,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9621273220308666,3.7367324829101562,0.9341831207275391,0.9905318305077166,1.692799359265606,0.009468169486512523,16,129,AI_Generated
影片對話,"主持人：今天我們來聊一下韓國演員鄭雨盛近期的轟動事件，真的是一波未平一波又起！先不說他被曝有私生子這件事，現在還爆出他早已有穩定交往的女友，網友們簡直炸開了鍋。

名嘴A：是啊，鄭雨盛這次的行為真的引...",334,171,28,4,0.022229676278918507,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7066689028825213,3.9665648639718296,3.738344192504883,0.9345860481262207,0.9916412159929574,1.7003348230842203,0.008358784001271768,16,129,AI_Generated
影片描述,韓國知名男星鄭雨盛近日被爆料涉及一段複雜的私人情感生活，震驚外界。據韓國媒體報導，他與模特文佳菲之間育有一名私生子，而這一事實直到孩子出生後一年多才被告知。然而，同期他已經與一位圈外女友穩定交往超過一...,168,118,22,4,0.011037810700264014,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.703311343208925,3.9525923635190967,3.73382568359375,0.9334564208984375,0.9881480908797743,1.6944712348235342,0.011851909114454884,16,129,AI_Generated
新聞標題,彰化路跑車禍：9歲男童陪跑不幸罹難Changhua Marathon Tragedy: 9-Year-Old Boy Killed,24,21,6,4,0.00510204081632653,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7015306122437437,3.9397167792647982,3.728862762451172,0.932215690612793,0.9849291948161996,1.6900615561886068,0.015070805178029612,16,130,AI_Generated
影片對話,"主持人：今天要談到的是彰化二林鎮的「2024伯利歐公益路跑馬拉松」發生的重大車禍，讓一名9歲男童喪生。這樣的事件該由誰負責？交通管理、主辦單位、還是駕駛？

名嘴A：這起事件暴露了台灣在大型活動安全管...",319,175,24,4,0.017259445972746465,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7051778337906698,3.9527207703781837,3.733795166015625,0.9334487915039062,0.9881801925945458,1.6963319387169833,0.011819807399683357,16,130,AI_Generated
影片描述,昨日（24日），彰化二林鎮舉行的「2024伯利歐公益路跑馬拉松」發生重大事故，一名9歲男童陪同父親參加6公里路跑途中，因一輛休旅車誤闖賽道而不幸喪生。警方表示，肇事駕駛並無酒駕或毒駕，但對於路段管制不...,138,106,20,4,0.009457179562586102,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7028371538676217,3.9562341968775234,3.7349414825439453,0.9337353706359863,0.9890585492193809,1.6946254567302304,0.010941450774848316,16,130,AI_Generated
新聞標題,山路超車失控奪命，青春永別Fatal Mountain Overtaking Ends Young Lives,13,13,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9528066551266656,3.7339744567871094,0.9334936141967773,0.9882016637816663,1.691230115471177,0.011798336212562877,16,131,AI_Generated
影片對話,"A：今天的車禍事件真的讓人觸目驚心，兩名未成年少年因超車不當而喪命，您覺得這反映了什麼樣的問題？

B：這起事故可以說是台灣道路安全的縮影，尤其對於年輕機車族來說。他們無照駕駛，對路況的判斷力不足，加...",289,172,26,4,0.020065437971708257,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7060196313903582,3.953063512273565,3.7334365844726562,0.9333591461181641,0.9882658780683913,1.6970474407942533,0.011734121925837893,16,131,AI_Generated
影片描述,山路車禍奪兩命 無照駕駛釀悲劇 南投縣仁愛鄉台14線埔霧公路23日中午發生一起重大車禍，兩名17歲少年無照駕駛機車超車失控，導致一死一重傷，傷者送醫後仍不治。事故現場位於狹窄山路，緊鄰山坡，事發時兩人...,104,86,21,4,0.01187752215334692,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7035632566448498,3.947524798616449,3.731485366821289,0.9328713417053223,0.9868811996541123,1.6935336433053423,0.01311880034011692,16,131,AI_Generated
新聞標題,台灣奇襲！更換先發掀台日心理戰Taiwan’s Surprise Move Sparks Psychological Battle,18,18,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9530640719494854,3.7336502075195312,0.9334125518798828,0.9882660179873712,1.691113286605287,0.011733982006857935,16,132,AI_Generated
影片對話,"主持人A： 各位觀眾朋友，12強賽台日之戰因中華隊更換先發投手掀起軒然大波，日本媒體直呼是「台灣奇襲」。但，這次事件真的構成運動精神的挑戰嗎？我們請來名嘴B和名嘴C一起討論。

名嘴B： 我覺得這件事...",384,213,29,4,0.012198238334545612,0.0026041666666666665,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7039198881658761,3.9560946109735546,3.734569549560547,0.9336423873901367,0.9890236527433887,1.695552438539927,0.010976347250840512,16,132,AI_Generated
影片描述,台日12強賽：台灣隊換投策略引發熱議，日媒稱「奇襲」 在23日的12強棒球賽中，台灣隊確定提前晉級決賽，教練團臨時更換原定先發投手林昱珉，改派陳柏清連續兩天先發。此舉引發日本媒體高度關注，稱之為「台灣...,95,71,21,4,0.008285741133233805,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702485722338816,3.9490045050071796,3.7322521209716797,0.9330630302429199,0.9872511262517949,1.692836795979001,0.012748873742434275,16,132,AI_Generated
新聞標題,洪申翰任勞動部長 引發專業與政治爭議Hung Shen-han Appointed Labor Minister Amid Controversy,18,18,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9469384433491275,3.7313079833984375,0.9328269958496094,0.9867346108372819,1.6898701155268314,0.013265389156947305,16,133,AI_Generated
影片對話,"主持人A： 各位觀眾，今天我們來談談引發熱議的洪申翰接任勞動部長的消息。針對洪委員沒有勞工專業背景，也沒有行政經驗，王鴻薇委員更直接批評這是一場“提油救火”的任命。來賓們，怎麼看？

名嘴B： 我認為...",345,188,22,4,0.020288132868830418,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7060864398594948,3.9582935440864144,3.735860824584961,0.9339652061462402,0.9895733860216036,1.6983454468989543,0.010426613972625565,16,133,AI_Generated
影片描述,洪申翰出任勞動部長 各界反應褒貶不一 行政院近日宣布，由民進黨不分區立委洪申翰接任勞動部長一職。該任命引發社會廣泛討論，不少人對其背景及能力提出質疑。洪申翰雖為社運背景，但外界認為其缺乏勞工專業與行政...,152,106,23,4,0.011794794926083454,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7035384384766707,3.9534435464609423,3.7342262268066406,0.9335565567016602,0.9883608866152356,1.6949011065235284,0.011639113378993593,16,133,AI_Generated
新聞標題,台積電首度移師美國開董事會 引發震撼TSMC to Hold First Board Meeting in the U.S.,22,21,6,4,0.0020614306328592042,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7006184291887034,3.9544116539351317,3.7344417572021484,0.9336104393005371,0.9886029134837829,1.6921157147674737,0.011397086510446242,16,134,AI_Generated
影片對話,主持人：大家好，今天我們聚焦一則震撼業界的消息——台積電將首次於明年第一季在美國召開董事會。這個消息引起外界各種討論，今天我們邀請到經濟學者張教授以及產業分析師李先生，一同剖析台積電此舉背後的動機與可...,410,231,25,4,0.015566406633875754,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7046699219890085,3.9572839004163205,3.7349605560302734,0.9337401390075684,0.9893209751040801,1.696518339423088,0.010679024890149047,16,134,AI_Generated
影片描述,台積電宣布明年第一季將首次於美國召開董事會，此消息引發廣泛關注。此次會議預計於2024年2月10日舉行，地點選在亞利桑那州，正值其新廠投產的關鍵時刻。此舉不僅象徵台積電的全球化布局，也顯示其對應國際政...,108,84,19,4,0.0069601914840010095,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702088057444046,3.961906433867409,3.7366695404052734,0.9341673851013184,0.9904766084668523,1.6948511953006802,0.009523391527376912,16,134,AI_Generated
新聞標題,"興富發預測房市重整，房價降勢難免Shining Building Foresees Market Shift, Prices to Drop",18,18,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9422464299622657,3.730356216430664,0.932589054107666,0.9855616074905664,1.689254808070379,0.014438392503662745,16,135,AI_Generated
影片對話,主持人：各位觀眾，歡迎收看《房市觀察》。近期，興富發集團在法說會上指出，央行政策導致房市買氣減弱，並預期明年房市將出現「洗牌」，降價成為必然。這消息引起社會熱烈討論，今天我們邀請到兩位房市專家一起分析...,334,202,29,4,0.018464198942571668,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7055392596816172,3.956418895863609,3.734861373901367,0.9337153434753418,0.9891047239659022,1.697304754036499,0.010895276028326961,16,135,AI_Generated
影片描述,興富發集團近期在法說會上表示，台灣房地產市場在政策影響下出現降溫跡象，買氣減弱，預期2025年將迎來一波市場重組，部分小型業者恐將退出市場。集團副總經理廖昭雄指出，房價調整是市場健康發展的必然過程，這...,196,130,23,4,0.014305035623716943,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7042915106859609,3.9489063146963344,3.7328834533691406,0.9332208633422852,0.9872265786740836,1.6948902077695882,0.012773421320145584,16,135,AI_Generated
新聞標題,"賈永婕101點燈風波：公器私用還是公益創舉？12 Apologies, Real or Fake? Chia Yung-Chieh’s Response Sparks Debate",27,27,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.954831592973839,3.734527587890625,0.9336318969726562,0.9887078982434597,1.691552614804942,0.011292101750769445,16,136,AI_Generated
影片對話,"主持人：近日，台北101董事長賈永婕因丈夫王兆杰贊助101大樓點燈告白，引發「公器私用」的質疑。對此，她發表幽默的「12次道歉文」，引來網路輿論的正反交鋒。今天我們邀請兩位名嘴來談談這件事。

名嘴A...",566,281,26,4,0.020936980876590554,0.0035335689045936395,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7066344511522824,3.9578434551128483,3.7353153228759766,0.9338288307189941,0.9894608637782121,1.6986527530594697,0.010539136216017098,16,136,AI_Generated
影片描述,近日，台北101董事長賈永婕因丈夫王兆杰參與101大樓燈光秀活動並顯示浪漫告白，遭遇輿論質疑公器私用。對此，賈永婕公開澄清活動的公益性質，強調捐款用於偏鄉教育，全過程均符合行政流程。然而，事件依然引發...,165,125,20,4,0.012664242424242413,0.006060606060606061,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.704405333332179,3.9425439319197713,3.7296009063720703,0.9324002265930176,0.9856359829799428,1.69337289247815,0.014364017014286357,16,136,AI_Generated
新聞標題,勞動部高層免職案謝宜容律師聲明引發輿論爭議Hsieh Yi-Jung Denies Direct Accountability,15,15,6,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9541534281326554,3.7342967987060547,0.9335741996765137,0.9885383570331638,1.6914263908890548,0.011461642961065333,16,137,AI_Generated
影片對話,主持人A：各位觀眾朋友，北分署署長謝宜容因疑似職場管理問題，涉及一名同仁不幸輕生事件，勞動部調查後決定記大過免職。然而，謝宜容透過律師聲明，否認管理風格與事件有直接關聯，並要求媒體刪除相關報導。針對這...,359,191,24,4,0.017474811744259747,0.002785515320334262,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.705520995054157,3.9513365593067893,3.7330799102783203,0.9332699775695801,0.9878341398266972,1.696319787131979,0.012165860167531961,16,137,AI_Generated
影片描述,因涉及職場管理風波，勞動部前北分署署長謝宜容已被記過並免職，但她透過律師聲明否認管理風格與部屬輕生有直接關聯。聲明指出，調查報告中未發現直接證據顯示她的行為是造成悲劇的主因，並強調其工作態度源於「職務...,148,105,20,4,0.010128087270944417,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.703038426180129,3.955680055330107,3.734682083129883,0.9336705207824707,0.9889200138325266,1.6946952621997418,0.011079986161702582,16,137,AI_Generated
新聞標題,疾管署「土皇帝」霸凌案延燒Revealing Workplace Bullying at Taiwan CDC,13,13,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.962318822741745,3.7369136810302734,0.9342284202575684,0.9905797056854362,1.6928814135491967,0.009420294308792987,16,138,AI_Generated
影片對話,"主持人： 這次衛福部疾管署的職場霸凌事件，引發社會輿論熱議，先請教一下現場的專家學者，怎麼看這件事？

專家A： 其實這件事不只是個案，而是公務體系內部長期積壓的結構性問題浮上檯面。從整備組長的行為到...",339,201,24,4,0.020388525386977843,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.706116557614939,3.9445457432047686,3.730386734008789,0.9325966835021973,0.9861364358011921,1.6954985383798475,0.013863564193037026,16,138,AI_Generated
影片描述,疾管署「土皇帝」風波再掀討論 行政院緊急介入限時調查 近日衛福部疾病管制署被爆出職場霸凌事件，引起各界高度關注。根據網友在社群平台的爆料，一名組長疑似長期對下屬大聲斥責、摔公文，並進行人身攻擊，甚至辱...,188,139,22,4,0.014378027655940455,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.704313408295628,3.955073414451334,3.7345542907714844,0.9336385726928711,0.9887683536128336,1.6958887953279427,0.011231646381395621,16,138,AI_Generated
新聞標題,台電千億補助應對虧損，財務挑戰引關注Taiwan Power Receives Billion-Dollar Subsidy to Address Financial Challenges,21,21,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.956211795159765,3.735065460205078,0.9337663650512695,0.9890529487899412,1.6918367738400195,0.01094705120428796,16,139,AI_Generated
影片對話,"主持人： 各位觀眾朋友好，今天我們要來討論政府補助台電1000億元的議題。這一舉措引發廣泛爭議，到底是必要的救濟，還是無底洞的支出？我們邀請到了財經評論家張教授與時事名嘴王律師。

張教授： 主持人，...",441,225,28,4,0.0244559334845049,0.0022675736961451248,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7075635374138116,3.93790838976864,3.72833251953125,0.9320831298828125,0.98447709744216,1.6957919647158979,0.015522902552069118,16,139,AI_Generated
影片描述,台電的千億補助，一場「電價平衡術」表演 在台灣，電力不只是供應家庭的燈光與冷氣，還是讓大家討論不完的話題！近日，政府決定補助台電1000億元，理由是：「不補，虧更多！」經濟部長直接明白地說：「台電今年...,247,150,25,4,0.015607917228969854,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7046823751675366,3.961578394829839,3.736644744873047,0.9341611862182617,0.9903945987074597,1.6974191928594018,0.009605401286769455,16,139,AI_Generated
新聞標題,「辱罵不算霸凌？」勞動部調查報告惹議“Verbal Abuse Isn’t Bullying?” Ministry’s Findings Draw Public Outrage,27,26,7,4,0.0013697129081744462,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7004109138712982,3.9483900322953573,3.7318973541259766,0.9329743385314941,0.9870975080738392,1.6905893571376112,0.012902491920389947,16,140,AI_Generated
影片對話,"主持人：
今天我們要討論的議題，是關於勞動部北分署輕生案的調查結果。勞動部表示，雖無法證明北分署長謝宜容有實際職場霸凌行為，但確定她曾多次情緒失控、辱罵同仁，引發極大精神壓力。針對這樣的說法，我們來聽...",361,205,25,4,0.017421631036795473,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7052264893098845,3.9558022766610272,3.734670639038086,0.9336676597595215,0.9889505691652568,1.6968848587593246,0.011049430828972362,16,140,AI_Generated
影片描述,勞動部新定義：職場霸凌是什麼？辱罵算嗎？不算吧！ 最近，勞動部針對北分署輕生案給出了調查報告，結論讓人驚掉下巴！原來，在公務界中，「情緒失控、辱罵、咆哮」竟然不算霸凌！難怪有人戲稱，下一步是不是拿掃帚...,168,116,22,4,0.008656078364758504,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7025968235082733,3.955026853582287,3.7343387603759766,0.9335846900939941,0.9887567133955717,1.6940836703389328,0.011243286598657476,16,140,AI_Generated
新聞標題,內湖警方連開11槍 成功攔截5000萬詐騙車手Neihu Police Fire 11 Shots to Stop $50 Million Fraud Suspects,23,22,8,4,0.0018864534674811362,0.043478260869565216,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7049137621260466,3.953306751910115,3.7337913513183594,0.9334478378295898,0.9883266879775288,1.6960956402500504,0.01167331201670041,16,141,AI_Generated
影片對話,主持人：各位觀眾朋友，歡迎收看「焦點對談」。今天我們討論的是內湖分局警方在文湖街上演的一場驚險警匪追逐案，警方為了攔查詐欺車手連開11槍，最終成功逮捕兩名嫌犯，但過程中也有員警受傷。我們邀請到刑事專家...,339,197,23,4,0.015986773131646703,0.0058997050147492625,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7053860024398146,3.956576038265159,3.7349090576171875,0.9337272644042969,0.9891440095662898,1.697178427401102,0.010855990427939388,16,141,AI_Generated
影片描述,今天早上，內湖文湖街熱鬧非凡，一場警匪追逐戲真實上演。據說警方盯上了一名詐欺界新星，他與同夥合力玩了5000萬元的大騙局。然而，車手看到警察後沒打算乖乖配合，直接玩起了實景版「狂飆」。 這名車手駕著白...,183,130,28,4,0.013005141138810749,0.00546448087431694,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7044479904279208,3.9623042658315533,3.736970901489258,0.9342427253723145,0.9905760664578882,1.697351564316356,0.009423933536340967,16,141,AI_Generated
新聞標題,外交部114年度機密預算驟增53%，創六年新高引發透明化爭議Taiwan's Classified Budget Surge Sparks Debate,24,24,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9521217227670014,3.7331390380859375,0.9332847595214844,0.9880304306917502,1.6908617013727252,0.011969569302478944,16,142,AI_Generated
影片對話,"主持人A：外交部明年度機密預算暴增，這不僅創新高，也引發了「透明與機密如何平衡」的問題。首先請問評論員B，您怎麼看這次的預算爭議？

評論員B：這次機密預算增幅確實驚人，從11億到18億，這不是小數字...",325,189,25,4,0.013319292896012474,0.003076923076923077,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7043034801753418,3.94816162184256,3.7314796447753906,0.9328699111938477,0.98704040546064,1.6943034191787802,0.012959594533589192,16,142,AI_Generated
影片描述,外交部在114年度編列的「外交支出機密預算」達到18億2138萬元，比113年度增加了6億3466萬元，增幅超過五成三，創下近六年來新高。這項預算迅速成為社會討論焦點，關於透明度與政府資訊公開的爭議不...,271,160,23,4,0.019695427813653136,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7059086283429417,3.9515488258442626,3.732778549194336,0.933194637298584,0.9878872064610656,1.6965974893140434,0.012112793533163524,16,142,AI_Generated
新聞標題,NCC人事卡關 藍綠攻防持續升溫Acting NCC Chair Disqualified Amid Political Maneuvering,14,13,6,4,0.0050718512256973805,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.701521555366555,3.9504963888820313,3.7324962615966797,0.9331240653991699,0.9876240972205077,1.6920448794504828,0.01237590277372147,16,143,AI_Generated
影片對話,"王教授（藍營代表）：這次NCC修法很明確是為了解決「萬年委員」的問題。延任機制本來是備而不用，卻被操作成一種常態，嚴重影響獨立機關的公正性。刪除這條款，就是希望能讓NCC更加透明。

林委員（綠營代表...",414,225,22,4,0.02123714439076758,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.706371143316076,3.959485848941874,3.735607147216797,0.9339017868041992,0.9898714622354685,1.6985882946510429,0.010128537758760658,16,143,AI_Generated
影片描述,立法院日前三讀通過《國家通訊傳播委員會（NCC）組織法》修正案，代理主委將無法繼續擔任代理角色，NCC可能因委員人數不足而面臨癱瘓危機。此舉引發執政黨與在野黨的激烈對立，雙方互相指責對方以政治操弄干預...,100,78,16,4,0.006127547666009203,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7018382642986485,3.949679518599538,3.733043670654297,0.9332609176635742,0.9874198796498843,1.6925397084914984,0.012580120344344858,16,143,AI_Generated
新聞標題,畢業壓力引發慘案：無錫校園隨機砍人致8死17傷Tragic Wuxi Campus Attack: Pressure Turns Deadly,23,23,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.970958106936605,3.739847183227539,0.9349617958068848,0.9927395267341511,1.694486778637846,0.00726047326007806,16,144,AI_Generated
影片對話,主持人：今天我們來探討近日江蘇無錫發生的無差別殺人事件，21歲徐姓男子疑因畢業失敗和實習待遇不滿，在母校無錫工藝職業技術學院內隨機砍人，造成8死17傷的悲劇。我們有請三位來賓，分析這起案件背後的社會問...,330,208,26,4,0.013642807512999818,0.0030303030303030303,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.704395872555776,3.957145091687516,3.735532760620117,0.9338831901550293,0.989286272921879,1.6964662313893528,0.010713727072350188,16,144,AI_Generated
影片描述,中國江蘇省無錫市的無錫工藝職業技術學院，近日發生一起震驚社會的隨機砍人事件。一名21歲的徐姓應屆畢業生，因未能順利畢業以及對實習待遇不滿，於校園內持刀行凶，造成8人死亡、17人受傷。警方已將嫌犯逮捕，...,133,101,20,4,0.00892290524369939,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7026768715719556,3.9492317807877875,3.7328758239746094,0.9332189559936523,0.9873079451969469,1.693288790202343,0.012692054797282304,16,144,AI_Generated
新聞標題,國防部臨時人員月薪16萬引爭議部長回應模糊惹質疑High-Paid Temporary Worker Raises Eyebrows;Defense Ministry Promises Clarity,24,24,9,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.943340156810289,3.7303314208984375,0.9325828552246094,0.9858350392025722,1.6892995761998897,0.014164960791656966,16,145,AI_Generated
影片對話,"主持人：
各位觀眾大家好，歡迎收看《時事大破解》。最近，國防部參謀本部一名臨時人員月薪高達16.25萬元，引發輿論熱議。馬文君立委認為這是預算編列亂象，國防部長顧立雄則表示需要進一步查證。今天我們請到...",466,247,28,4,0.015628102995005944,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7046884308973476,3.9572759754770055,3.7348899841308594,0.9337224960327148,0.9893189938692514,1.696508223324696,0.010681006124977799,16,145,AI_Generated
影片描述,國防部的臨時人員薪水事件，讓人看了忍不住倒抽一口氣！據說有位臨時人員月薪超過16萬元，這個數字可是讓不少上班族心頭一緊：這到底是怎麼回事？國防部長顧立雄被問到時，尷尬地說：「應該是資深英語翻譯吧。」結...,130,87,19,4,0.00722786263808856,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7021683587902723,3.9556212000496203,3.7345123291015625,0.9336280822753906,0.988905300012405,1.6937543504345325,0.011094699981824219,16,145,AI_Generated
新聞標題,台南市農業局因預算用盡，停止捕捉綠鬣蜥，市議員呼籲檢討政策Tainan halts green iguana capture due to budget.,24,23,8,4,0.001732829237555136,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7005198487701123,3.9594029111165536,3.7359371185302734,0.9339842796325684,0.9898507277791385,1.6928648417392038,0.010149272215090654,16,146,AI_Generated
