record_id,field,original_text,von_neumann_entropy,quantum_coherence,quantum_entanglement,quantum_interference,superposition_strength,narrative_divergence,semantic_density,frame_stability,narrative_tension,frame_competition,meaning_conflict,semantic_ambiguity,circuit_depth,gate_count,field_type,word_count,qubit_count
239,影片對話,"名嘴A： 各位觀眾，今天我們要討論的是北捷清潔人員的特休假問題。​這些清潔人員服務多年，卻因外包廠商更替，年資被歸零，導致特休假大幅縮水。​這不僅違反勞基法的精神，也讓人質疑北捷的管理是否合理。​
公...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350454,6.43064427505375,0.5508474576271186,0.40470595501046713,0.0017219456749318488,0.8983884279350454,0.2812593342199361,0.2754237288135593,4,28,影片對話,354,8
240,影片對話,"名嘴A（律師背景）：
最近看到麥當勞女工控主管性侵不起訴的新聞，我真的是搖頭。檢察官理由是「受害人沒有明確反抗」，我心裡想的是：這年頭還在看被害人有沒有掙扎？那斯德哥爾摩症候群是吃素的？

名嘴B（心...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350455,6.43064427505375,0.589171974522293,0.40470595501046713,0.0017219456749318486,0.8983884279350455,0.2812593342199361,0.2945859872611465,4,28,影片對話,314,8
241,影片對話,"名嘴A（偏綠，資深媒體人，冷面吐槽）：
「今天看到張惇涵講什麼旅費被刪不能去美國談判，我先問一句話——你是去年會算命知道川普要課關稅，還是今年才突然記起有這回事？去年刪預算的時候，有沒有人預警現在要出...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030584,6.207109562501485,0.5158878504672897,0.3924948559888567,0.0019072518841014735,0.8788276417030584,0.24762861999661212,0.25794392523364484,4,28,影片對話,535,8
242,影片對話,"名嘴甲（政論型，略帶憤世嫉俗）：
我跟你說，這件事比大家想得還嚴重，不只是偷拍這麼簡單。這是學術圈內鬥內耗最赤裸的呈現。她不是只是想知道自己有沒有升等，她是怕被黑箱操作嘛！

名嘴乙（學界背景，理性分...",0.0,0.9662854213506323,0.0,0.623447265625,0.8676774824018127,6.095342206225352,0.5181818181818182,0.38636107165940003,0.0019939236715987583,0.8676774824018127,0.23334227024279985,0.2590909090909091,4,28,影片對話,440,8
243,影片對話,"龍哥（資深政評人、台語硬派風）
哇～這波真的神了，怎麼樣？柯總召一句「關稅頂多10%」，然後川普就說先暫緩90天、先收10%，綠營現在是要把他當台灣版諸葛亮來供是不是？這是在廟口還是在國會？

艾芙（...",0.0,0.9779425239275168,0.0,0.6509472656249999,0.9085198461186601,6.514877982895049,0.4737550471063257,0.40919314968849585,0.0016525818436592629,0.9085198461186601,0.2929602250259111,0.23687752355316286,4,28,影片對話,743,8
244,影片對話,"張啟明（資深財經評論員）：
我先講重話——這件事根本不是為了防止轉運，而是國庫缺錢找理由加稅。美國那邊關稅拉到90%，我們就怕中國貨繞來台灣洗產地，這個邏輯我懂。但你說要調整小包裹免稅門檻？這不是用飛...",0.0,0.9776501895500763,0.0,0.652197265625,0.9100625028869181,6.4873443344602135,0.5109809663250366,0.4102519738269572,0.0016818319504454905,0.9100625028869181,0.2870268994116748,0.2554904831625183,4,28,影片對話,683,8
245,影片對話,"唉唷～這次終於輪到台灣了，進入美方談判的「頭香名單」，說實在的，這是「有風險也有機會」啦。美國這波關稅不是開玩笑，別忘了前面已經對中國直接開打。

🗣️林宗皓：
對，美國現在最怕的，是中國貨繞道來洗產...",0.0,0.9662854213506322,0.0,0.623447265625,0.8676774824018127,6.095342206225354,0.5308310991957105,0.38636107165940003,0.001993923671598759,0.8676774824018127,0.23334227024279985,0.26541554959785524,4,28,影片對話,373,8
246,影片對話,"阿華哥（資深軍事評論員）：
我問你啦，這是「軍演」還是「軍怨」？大半夜戰車開在市區已經夠驚悚，結果還拋錨在馬路中間，還要出動救濟車來拖走，這畫面我以為是打到一半壞掉的RC戰車！

阿珍姐（時事評論人）...",0.0,0.9776501895500763,0.0,0.652197265625,0.9100625028869181,6.4873443344602135,0.5618279569892473,0.4102519738269572,0.0016818319504454905,0.9100625028869181,0.2870268994116748,0.28091397849462363,4,28,影片對話,372,8
247,影片對話,"張肇基（國際事務評論員）：
我第一眼看到這個新聞，就覺得「不單純」。從一樁聯姻，怎麼會扯到器官、再扯到國有庫？這不是家務事，這是劇本。

陳美玉（醫療線資深記者）：
而且這個劇本很老套。先拋一個模糊人...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910003,6.403110626618918,0.5382585751978892,0.40444353752142015,0.00175029551631471,0.9001019337910003,0.27428541001594553,0.2691292875989446,4,28,影片對話,379,8
248,影片對話,"阿展：
「吳東霖不是什麼世界前百大巨星，但他代表台灣征戰國際賽多年，是台灣男子網壇的中堅，這點沒人能否認。就連這樣的選手都為補助款要等兩年，還要靠發文引起關注，實在讓人心酸。」

國哥：
「依據體育署...",0.0,0.9779425239275168,0.0,0.6509472656249999,0.90851984611866,6.514877982895049,0.5873925501432665,0.40919314968849585,0.001652581843659263,0.90851984611866,0.2929602250259111,0.29369627507163326,4,28,影片對話,349,8
249,影片對話,"范老師（溫和派學者）：
「這不是第一次發生類似的事情。2016年黃國昌罷免案也有被中選會挑格式的先例。但這次，錯誤竟然集中到4000份，說沒有系統性問題，我不信。」

「問題是，罷免團體內部沒有建立標...",0.0,0.9750673275848084,0.0,0.6481250000000001,0.9017865442932204,6.375576978184081,0.5138662316476346,0.4068094741147664,0.001778277408278979,0.9017865442932204,0.2691381144316243,0.2569331158238173,4,28,影片對話,613,8
250,影片對話,"許政宏：
「講白了，現在喊降存準，根本就是拿水管對著乾柴噴。現在CPI還沒下來，台幣資金也還在熱，這時候放水，不是幫企業，是幫建商澆冷汗，然後隔天報紙就會寫：高雄房市再創新高。」

周子軒：
「哎唷，...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.5411140583554377,0.40444353752142026,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.27055702917771884,4,28,影片對話,377,8
251,影片對話,"阿正哥：
「你說這是不是AI戰略冷戰正式啟動？輝達一聲令下，台灣供應鏈排隊進美國，美國不是搶我們技術，是直接請我們搬過去！」

立凱：
「這已經不是單純去全球化，是台廠被美國『吸星大法』吸走了。問題是...",0.0,0.9750673275848084,0.0,0.6481250000000001,0.9017865442932204,6.375576978184082,0.4868686868686869,0.4068094741147664,0.001778277408278979,0.9017865442932204,0.2691381144316243,0.24343434343434345,4,28,影片對話,495,8
252,影片對話,"范姊（資深媒體人）：
這齣戲，七年了耶。當年跑路的時候多神祕，現在突然寫信說想回來？不是我酸啦，是不是看國外撐不下去了？

林律師（刑事辯護律師）：
說得實在。從法律上來看，她就算「自首」，也要看時效...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.207109562501485,0.6081504702194357,0.3924948559888567,0.0019072518841014732,0.8788276417030585,0.24762861999661212,0.30407523510971785,4,28,影片對話,319,8
253,影片對話,"A（退役將軍，語氣沉重）
當你看到軍人穿著制服、揮舞五星旗，說「我反對台獨、我願意投降」的時候，你會怎麼想？我們這支國軍，到底還剩下什麼忠誠可言？

🗣️ B（資深評論員，語氣嘲諷）
而且不是一個人，...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777618,0.5302013422818792,0.3987318090069957,0.001816651897407007,0.8890382326322703,0.2635997181037344,0.2651006711409396,4,28,影片對話,447,8
254,影片對話,"陳大春：
「我們台灣米，不是難吃的米，是被難看的政策搞死的米啦！現在川普一揮刀，美國米零關稅，我們還種什麼？田就讓光電插滿就好了啦！農村以後就變電廠了嘛！」

🎙林政學：
「大春兄，你不能把市場競爭講...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.541033434650456,0.40444353752142026,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.270516717325228,4,28,影片對話,329,8
255,影片對話," 名嘴A（資深媒體人）：
來，我們今天要聊的，是百萬YouTuber劉沛那句惹火的話——「是不是比較老的女人很愛插隊？」聽起來像情緒發言，但實際上卻踩中了兩個字：歧視。

👨‍🦱 名嘴B（評論作家）：...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.207109562501485,0.48282828282828283,0.3924948559888567,0.0019072518841014732,0.8788276417030585,0.24762861999661212,0.24141414141414141,4,28,影片對話,495,8
256,影片對話,"來賓A（資深司法記者）
我們現在談的，不只是立委被恐嚇，而是恐嚇內容已經明確涉及「家庭成員」、「兒童」，還使用極具煽動性的「斬首」、「小燈泡」等字眼。這種行為已經構成刑事犯罪，司法系統不能只是「譴責」...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.5769230769230769,0.3987318090069957,0.0018166518974070064,0.8890382326322703,0.2635997181037344,0.28846153846153844,4,28,影片對話,286,8
257,影片對話,"名嘴A（偏綠／法律背景）
我跟你說，這件事情檢調不查都不行啊。連署書裡面有275名已死亡者、戶籍不符數百件，這不是疏失，這是系統性偽造！今天不是你要不要罷免，是你能不能用假的民主程序去動搖民選立委，這...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.207109562501486,0.57,0.3924948559888567,0.0019072518841014739,0.8788276417030585,0.24762861999661212,0.285,4,28,影片對話,400,8
258,影片對話,"李大砲
講白了，今天法院判邱議瑩賠20萬，不是重罰，是最低限度的尊重法治啦！打人還說「不向惡人屈服」，這種嘴臉放以前一定被罵翻，結果現在變「政治真性情」？

黃律師
但我們要客觀一點看，這起案件是民事...",0.0,0.9623891868360893,0.0,0.6131249999999999,0.8555012965860175,5.98357484994922,0.582010582010582,0.3780072347687635,0.0020768375772410134,0.8555012965860175,0.22121744051226822,0.291005291005291,4,28,影片對話,378,8
259,影片對話,"劉志華：
「川普講話又火了！說如果俄烏不讓步，美國就不斡旋了。台灣人可能會問——這場戰爭關我們什麼事？其實，關係大了！」

🎤藍營觀點（林正雄）
「我覺得川普的這一招是為了回到美國利益為主的原則。他當...",0.0,0.9693774905684599,0.0,0.63375,0.880871006856281,6.1795759140666515,0.6137339055793991,0.39481407815448977,0.0019331966569337074,0.880871006856281,0.24171976290298003,0.30686695278969955,4,28,影片對話,233,8
260,影片對話,"主持人開場（語氣沉穩）：
今天要談的，是苗栗頭份家暴案中，一名警員果斷開槍擊斃挾持女友的嫌犯，卻遭檢方以「過失致死罪」3萬元交保的爭議。

一邊是員警冒死執法保護人質，一邊卻要被偵辦、寫報告、跑法院，...",0.0,0.9779425239275168,0.0,0.6509472656249999,0.9085198461186601,6.514877982895048,0.5488372093023256,0.40919314968849585,0.0016525818436592626,0.9085198461186601,0.29296022502591135,0.2744186046511628,4,28,影片對話,430,8
261,影片對話,"主持人A（略嚴肅）：
「這次合歡山聯合淨山，短短幾天就清出了900公斤垃圾，光是聽到這個數字就有點不可思議。我們是去登山還是去倒垃圾的？」

名嘴B（環保人士）：
「其實這不是第一次看到這種情況，塑膠...",0.0,0.9725497824742241,0.0,0.641728515625,0.890909413584477,6.291343270342784,0.6008230452674898,0.40144216288231593,0.001843772557327226,0.890909413584477,0.25720067026176785,0.3004115226337449,4,28,影片對話,243,8
262,影片對話,"名嘴甲（偏綠，資深媒體人）：
「坦白講，阿扁這次出來講這番話，蠻有份量的。他是曾經走過最高峰，也跌過最深谷的人。他懂得，什麼叫做『言論自由』的代價。現在這社會動不動就貼人家標籤、打成統派、舔共、側翼、...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.2071095625014845,0.4588910133843212,0.3924948559888567,0.0019072518841014735,0.8788276417030585,0.24762861999661223,0.2294455066921606,4,28,影片對話,523,8
263,影片對話,"張嘴哥（火爆型）｜
先說結論：樋口飯糰，現在不是在賣飯糰，是在賣「被逼遷的無奈」跟「台灣人最後的溫暖」。
你認真做生意，生意好了，房東看到你火，第一反應不是祝福你——是加你房租，把你趕出去。這是在獎勵...",0.0,0.9725497824742242,0.0,0.6417285156250001,0.890909413584477,6.291343270342782,0.4835680751173709,0.40144216288231604,0.0018437725573272254,0.890909413584477,0.25720067026176785,0.24178403755868544,4,28,影片對話,426,8
264,影片對話,"A哥（政策派／冷靜分析）：
「這次護照問題，其實不是第一天了。根據外交部的說法，今年申請量暴增，有望突破180萬本，但護照的製作牽涉國際供應鏈，不是想印就馬上有的，這跟你影印報告紙張用完是不一樣的事情...",0.0,0.9697780314254123,0.0,0.6309375,0.8788276417030586,6.2071095625014845,0.5358744394618834,0.3924948559888567,0.0019072518841014728,0.8788276417030586,0.24762861999661223,0.2679372197309417,4,28,影片對話,446,8
265,影片對話,"名嘴A（資深財經評論員）：
這根本是「金融版的宮鬥劇」！川普公開嗆鮑爾是「大魯蛇」，還說他是「慢半拍先生」，你有聽過哪一國元首用這種詞羞辱自己任命的央行總裁？更扯的是，他這不是發牢騷，是在逼聯準會就範...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.5875706214689266,0.40444353752142026,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.2937853107344633,4,28,影片對話,354,8
266,影片對話,"A名嘴（財經背景，語氣犀利）：
你知道這一瓶紐乳從紐西蘭來的時候成本才38塊？結果台灣超市賣129？差不多是貼一張「智商稅」標籤在瓶身上賣你啦。關稅都取消了，價錢還飆三倍，是誰在中間偷笑？進口商賺一手...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350454,6.43064427505375,0.5818815331010453,0.40470595501046713,0.0017219456749318488,0.8983884279350454,0.2812593342199361,0.29094076655052264,4,28,影片對話,287,8
267,影片對話,"名嘴A（資深法治評論人）
你問我這案子最荒謬在哪？不是他炒股賺4.4億，是法院居然讓一個「有前科、有逃亡紀錄」的人，在最高法院審理中…就這樣把電子腳鐐拿掉，還加保2千萬？這是在變相買自由吧！

🗣 名...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.5893333333333334,0.3987318090069957,0.0018166518974070064,0.8890382326322703,0.2635997181037344,0.2946666666666667,4,28,影片對話,375,8
268,影片對話,"陳揚青（前政務官）：
我跟你講啦，這封信一曝光，整件事根本藏不住了。提醒內容都寫「不要讓人覺得早寫好」，還要「更新數據」，這不就等於承認「早就寫好了」？不然你叫我怎麼信這政府是現在才開始動筆的？

林...",0.0,0.9693774905684599,0.0,0.63375,0.880871006856281,6.1795759140666515,0.5830388692579506,0.39481407815448977,0.0019331966569337074,0.880871006856281,0.24171976290298003,0.2915194346289753,4,28,影片對話,283,8
269,影片對話,"名嘴A（社會法治背景）
「今天這個案子讓我們看到一個很關鍵的問題：問問題也會被抓？但我們要釐清，這不是單純提問，而是在PTT、公開平台上發布敏感且未經查證的訊息。根據警方說法，她不是轉傳，是自己臆測，...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350455,6.43064427505375,0.6015625,0.40470595501046713,0.0017219456749318486,0.8983884279350455,0.2812593342199361,0.30078125,4,28,影片對話,256,8
270,影片對話,"名嘴A（資深評論員／偏理性）：
「你說現在的年輕人瘋槓桿，但我們也不能只怪他們愛賭、愛衝，問題是整個社會給他們什麼選項？一個年輕警員領個七萬八萬，看到期貨一天可以賺幾十萬，哪個不心動？」

名嘴B（火...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618916,0.539440203562341,0.40444353752142026,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.2697201017811705,4,28,影片對話,393,8
271,影片對話,"名嘴A（律師背景）：
這位法務部長鄭銘謙講話太誠實了吧？一口氣爆了兩顆震撼彈，一是把《鏡週刊》講成「鏡檢」，二是直接說出「北檢在忙政治」。這不是我們質疑的，是你法務部長自己說出來的！

名嘴B（資深媒...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350455,6.43064427505375,0.5142857142857142,0.40470595501046713,0.0017219456749318486,0.8983884279350455,0.2812593342199361,0.2571428571428571,4,28,影片對話,315,8
272,影片對話,"名嘴A（冷眼評論派）：
現在的問題不是買不買房，而是**搞不清楚自己的實力在哪裡就硬上！**你一個月收入不到9萬，去扛每月房貸4萬，還要養小孩、繳保險、付車貸，這不是在成家，是在押寶人生。一旦其中一人...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.5215419501133787,0.3987318090069957,0.0018166518974070062,0.8890382326322703,0.2635997181037344,0.26077097505668934,4,28,影片對話,441,8
273,影片對話,"名嘴A（偏正方、民主深化派）
「法庭直播其實是必要的啦！現在司法不信任感這麼高，關起門來審判，只會讓社會更懷疑。公開透明，是對法官、檢察官、辯護人，乃至被告的共同保障。」

名嘴B（偏反方、實務警示派...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.5349462365591398,0.3987318090069957,0.0018166518974070064,0.8890382326322703,0.2635997181037344,0.2674731182795699,4,28,影片對話,372,8
274,影片對話,"「坦白說啦，今天無論是凱道怒吼，還是府前喊話，從頭到尾其實都證明了一件事——台灣還是有聲音、有空間的地方。有人能舉旗子抗議，有人能上台嗆聲，有人能開記者會反擊，這就叫民主。」

名嘴B（犀利派）：
「...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.2071095625014845,0.5401929260450161,0.3924948559888567,0.001907251884101473,0.8788276417030585,0.24762861999661212,0.27009646302250806,4,28,影片對話,311,8
275,影片對話,"名嘴A（冷靜理性型）：
「大家在吵投書錯誤，但你去急診室看看——病人排爆、護理師倒地，這叫沒事？台灣醫療體系是被數字害的，還是被忽視害的？」

名嘴B（尖銳諷刺型）：
「拜託，58.2%的死亡率？數字...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.207109562501485,0.6175298804780877,0.3924948559888567,0.0019072518841014732,0.8788276417030585,0.24762861999661212,0.30876494023904383,4,28,影片對話,251,8
276,影片對話,"名嘴A（藥師派）：
「賣藥不是賣茶葉蛋。修幾門課、實習一年就能上線，這不是在救中藥行，是在開公共安全的玩笑。」

🗣️ 名嘴B（中藥行派）：
「中藥行是要活下去，不是想偷賣毒藥！枸杞、菊花這種藥食兩用...",0.0,0.9742807197168474,0.0,0.6332644580114659,0.9139330953489249,6.318690965252324,0.5348837209302325,0.3944130599257163,0.0018365403820309724,0.9139330953489249,0.25944707619515606,0.26744186046511625,5,29,影片對話,344,8
277,影片對話,"名嘴A（偏綠）：
「林志潔的告發，不是無的放矢。選舉動員如果涉及外籍人士，本來就踩到法律紅線！你要是無辜，就出來講清楚，別只會發新聞稿。」

名嘴B（偏藍）：
「拜託！新住民也拿身分證了，叫人家移工，...",0.0,0.9693774905684599,0.0,0.63375,0.880871006856281,6.179575914066652,0.5464684014869888,0.39481407815448977,0.0019331966569337078,0.880871006856281,0.24171976290298003,0.2732342007434944,4,28,影片對話,269,8
278,影片對話,"【名嘴A】：「李泳知這次真的笑死我，她看到那片吐司一臉疑惑，吐槽說『材料裡根本沒有前男友』，那個表情真的超級真！」
【名嘴B】：「其實這就是網路文化代溝啦，『前男友吐司』是韓國迷因，故事是女生懷念前男...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.6071428571428571,0.40444353752142026,0.0017502955163147095,0.9001019337910005,0.27428541001594553,0.30357142857142855,4,28,影片對話,224,8
279,影片對話,"名嘴A（理性派）：
「這次西班牙和葡萄牙的大停電，其實是一記很沉重的警鐘。現代城市系統過度集中在少數電網，任何一個連結出問題，癱瘓效應立刻擴散。尤其在歐洲這種跨國網絡密集的地區，風險是倍數放大的。」
...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.207109562501485,0.5402010050251256,0.3924948559888567,0.0019072518841014735,0.8788276417030585,0.24762861999661223,0.2701005025125628,4,28,影片對話,398,8
280,影片對話,"A名嘴（醫療財務專家）
：「賴總統拋『各區自收自管』這件事，基本精神我給80分。從財務角度來說，地方收支自主，可以刺激各地更精算醫療支出，避免像現在健保中央帳戶黑洞化。」

B名嘴（公共衛生政策專家）...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.5474613686534217,0.3987318090069957,0.0018166518974070064,0.8890382326322703,0.2635997181037344,0.2737306843267108,4,28,影片對話,453,8
281,影片對話,"名嘴A（能源政策評論員）：
坦白說，台灣現在這步「非核家園」，其實是政治正確大於能源現實。核三二號機一停，我們火力發電占比飆到84%，這不只是環境的問題，更是電價與供電穩定的警訊。

名嘴B（綠能倡議...",0.0,0.9779425239275168,0.0,0.6509472656249999,0.90851984611866,6.514877982895049,0.6156462585034014,0.40919314968849585,0.001652581843659263,0.90851984611866,0.2929602250259111,0.3078231292517007,4,28,影片對話,294,8
282,影片對話,"名嘴A（文化評論人，偏中間偏暖）：
「石頭這次移居英國，我覺得根本不用大驚小怪。他本來就留學英國，對當地生活熟悉，孩子也已經青春期，這樣的決定合情合理。而且你看他太太狗狗分享倫敦生活、陪孩子成長，反而...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.47755834829443444,0.3987318090069957,0.0018166518974070062,0.8890382326322703,0.2635997181037344,0.23877917414721722,4,28,影片對話,557,8
283,影片對話,"名嘴A（偏綠、學者型）：
「我們今天要談的是，台電基層員工在5月1日發起的『草綠T行動』，地點就在經濟部門口。這不是一般抗議，是第一次由國營企業內部員工公開挑戰能源政策，矛頭直指政府對綠電的過度投資與...",0.0,0.9662854213506323,0.0,0.623447265625,0.8676774824018129,6.095342206225352,0.5740318906605922,0.38636107165940003,0.001993923671598758,0.8676774824018129,0.23334227024279985,0.2870159453302961,4,28,影片對話,439,8
284,影片對話,"名嘴A（政論主持人，偏中間）
「最近台灣網路上一個奇特現象，‘綠共’這個詞突然消失，說是中國禁了，微博刪光光，台灣也跟著靜音，連PTT都變安靜了，這合理嗎？到底是我們自我審查，還是某種‘同步指令’下來...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.48098859315589354,0.40444353752142026,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.24049429657794677,4,28,影片對話,526,8
285,影片對話,"名嘴A（資安專家／務實批判）
「其實這已經不是第一次看到這種『警察抓得要死、主管機關躲起來』的情況了。詐防條例都立法了，法源清清楚楚，罰則也寫在那，問題是：誰來執行？數發部現在的說法像是『我眼睛沒看到...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618916,0.6811023622047244,0.40444353752142026,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.3405511811023622,4,28,影片對話,254,8
286,影片對話,"名嘴A（醫界代表，外科背景）：
「這根本就是一場制度殺人案。泰爾茂這個凝膠，是主動脈手術的救命武器，一塗下去針孔止血、手術成功率大增，兩年來醫界口碑極好。結果健保用一個近乎砍價砍到骨頭的價格納入給付，...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350454,6.43064427505375,0.5622119815668203,0.40470595501046713,0.0017219456749318488,0.8983884279350454,0.2812593342199361,0.28110599078341014,4,28,影片對話,434,8
287,影片對話,大家當然可以為剴剴案發聲，這是民主社會的基本。但你看這波社群操作，有中國人手舉白紙、註明From China，還搭配AI生成圖文，這真的單純嗎？這不是在聲援，是在拉仇恨值、製造內部分裂。國安單位示警是...,0.0,0.5745806687572446,0.0,0.6434040862344855,0.37171176554779717,2.0662025790829732,0.6728971962616822,0.4028434763267553,0.0037225004384424947,0.37171176554779717,0.015385282918872312,0.3364485981308411,6,30,影片對話,214,8
288,影片對話,"丘秀珠指控詹姆士沒出資卻拿最大股，現在又說「產品與我無關」，這種抽身說法真的太傷人情味了，也很難讓粉絲買單。

B名嘴（法律觀察家）：
詹姆士有發五點聲明澄清，強調他沒有出資義務，且對方是主導經營的人...",0.0,0.9799654838908017,0.0,0.6565625,0.9176410876823748,6.599111690736349,0.7622950819672131,0.413964591513448,0.0015810153243117628,0.9176410876823748,0.3067756799448871,0.38114754098360654,4,28,影片對話,122,8
289,影片對話,"名嘴A（偏綠，戰略派）：
我覺得台灣這次選擇主動紀念歐戰結束，是在打破中國壟斷的抗戰敘事權。抗日的是中華民國，不是中共。現在中共整天說什麼勝利是他們贏的，荒謬至極。台灣站出來講清楚歷史，順便提醒全世界...",0.0,0.9662854213506323,0.0,0.623447265625,0.8676774824018129,6.095342206225352,0.5128205128205128,0.38636107165940003,0.001993923671598758,0.8676774824018129,0.23334227024279985,0.2564102564102564,4,28,影片對話,468,8
290,影片對話,"名嘴A（經貿學者）
台灣被納入首批對等關稅談判名單，是一件戰略上值得關注的事。你看四個優先談判國：日、韓、越、台。我們是唯一沒簽FTA卻在供應鏈最核心的，代表美國對台灣的角色有非常明確的定位。

名嘴...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350455,6.43064427505375,0.592797783933518,0.40470595501046713,0.0017219456749318488,0.8983884279350455,0.2812593342199361,0.296398891966759,4,28,影片對話,361,8
291,影片對話,"A名嘴（資深教育評論人）：
「UAE這次的AI課程改革不是空話，它直接從四歲就讓小孩進入AI邏輯世界。你去看他們的課綱，連資料偏誤、AI倫理都有涵蓋。這不是教小孩怎麼打開ChatGPT，是要培養『AI...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.47079646017699117,0.3987318090069957,0.0018166518974070064,0.8890382326322703,0.2635997181037344,0.23539823008849559,4,28,影片對話,565,8
292,影片對話,"名嘴A（偏藍）：
我必須講白一點，這22.99公噸的澳洲豬肉，不只是豬肉，那是政治信號彈！今天不是檢驗數據過不過關的問題，而是政府到底想不想讓民眾有選擇權。如果你真的重視食安，為什麼到現在還沒有強制標...",0.0,0.9662854213506323,0.0,0.623447265625,0.8676774824018127,6.095342206225352,0.5343137254901961,0.38636107165940003,0.0019939236715987583,0.8676774824018127,0.23334227024279985,0.26715686274509803,4,28,影片對話,408,8
293,影片對話,"甲（財經專家）
老實說，這次台幣升值來得又急又猛，盤中破29已經是警訊。賴總統出來講話固然穩定人心，但講的東西，說白了就是央行的講稿再包裝一遍。匯率問題，本質還是資金流向與政策預期，現在川普的對等關稅...",0.0,0.9697780314254123,0.0,0.6309375,0.8788276417030586,6.2071095625014845,0.5301204819277109,0.3924948559888567,0.0019072518841014722,0.8788276417030586,0.24762861999661223,0.26506024096385544,4,28,影片對話,498,8
294,影片對話,"評論人A（法律背景）：

「以現行民法與刑法來看，這案子若司機無法提供實際損壞證明，卻要求高額賠償，加上『舔乾淨』的言詞，恐怕已經踩線。不僅可能構成恐嚇，甚至有詐欺未遂之虞。」

評論人B（汽車工程師...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030584,6.207109562501486,0.6480263157894737,0.3924948559888567,0.0019072518841014739,0.8788276417030584,0.247628619996612,0.32401315789473684,4,28,影片對話,304,8
295,影片對話,"名嘴A（法律系教授）：
這起事件說穿了，是法律解釋與制度設計的僵化。根據《兩岸人民關係條例》第21條，大陸地區人民設籍需滿20年才能任職於國防機關。問題是，這名學生根本沒有大陸戶籍，他父母是台灣人，只...",0.0,0.9725497824742242,0.0,0.6417285156250001,0.8909094135844771,6.291343270342784,0.519774011299435,0.40144216288231604,0.0018437725573272252,0.8909094135844771,0.25720067026176785,0.2598870056497175,4,28,影片對話,531,8
296,影片對話,"A名嘴（政經評論員）：
坦白講，郭智輝這場密宴，就算是「自費」，也擋不住公私不分的質疑。22萬耶！設在自己創辦的餐廳、招待AIT，這種安排怎麼看都踩線。他是現任經濟部長，不是民間企業老闆。你說你請客，...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.5973597359735974,0.40444353752142026,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.2986798679867987,4,28,影片對話,303,8
